user_id,orig_user_id,split,orig_row,M2ID,M2FAMNUM,answered
1745,3104,train,1457.0,11889.0,100780.0,169
1746,3106,train,2912.0,13723.0,101546.0,179
1747,3108,train,5805.0,17508.0,103028.0,143
1748,3112,train,2471.0,13168.0,120947.0,173
1749,3113,train,2854.0,13647.0,110197.0,173
1750,3115,train,5810.0,17514.0,103029.0,137
1751,3117,train,6879.0,18905.0,110094.0,132
1752,3118,train,4707.0,16100.0,102464.0,139
1753,3119,train,5437.0,17021.0,102834.0,163
1754,3120,train,4128.0,15347.0,110307.0,154
1755,3123,train,5110.0,16609.0,120326.0,173
1756,3124,train,850.0,11094.0,100456.0,154
1757,3125,train,4164.0,15396.0,102175.0,130
1758,3126,train,4143.0,15370.0,102162.0,142
1759,3128,train,6863.0,18888.0,110296.0,133
1760,3129,train,4050.0,15247.0,102114.0,169
1761,3131,train,6304.0,18162.0,120153.0,135
1762,3132,train,3877.0,15018.0,102030.0,177
1763,3133,train,432.0,10548.0,120746.0,174
1764,3137,train,6838.0,18856.0,110509.0,163
1765,3138,train,830.0,11069.0,120432.0,164
1766,3139,train,6654.0,18619.0,103477.0,144
1767,3141,train,1113.0,11444.0,120673.0,162
1768,3142,train,1854.0,12387.0,100986.0,167
1769,3145,train,3012.0,13857.0,110236.0,134
1770,3146,train,5005.0,16478.0,120081.0,178
1771,3147,train,4030.0,15223.0,120541.0,137
1772,3151,train,969.0,11243.0,120793.0,131
1773,3154,train,1781.0,12289.0,120890.0,166
1774,3155,train,4919.0,16364.0,120861.0,174
1775,3156,train,2325.0,12969.0,120225.0,177
1776,3157,train,2424.0,13104.0,120887.0,172
1777,3159,train,1615.0,12082.0,100866.0,154
1778,3161,train,546.0,10688.0,120474.0,140
1779,3163,train,4965.0,16424.0,102601.0,171
1780,3164,train,5224.0,16745.0,120200.0,143
1781,3165,train,3798.0,14915.0,120441.0,179
1782,3168,train,4514.0,15835.0,110054.0,173
1783,3170,train,1691.0,12175.0,100904.0,137
1784,3173,train,5698.0,17365.0,102970.0,179
1785,3174,train,6095.0,17872.0,103172.0,160
1786,3177,train,5997.0,17754.0,103118.0,170
1787,3178,train,245.0,10323.0,120251.0,180
1788,3179,train,2015.0,12583.0,101070.0,178
1789,3181,train,975.0,11254.0,120843.0,134
1790,3182,train,2170.0,12775.0,120581.0,177
1791,3186,train,5591.0,17227.0,110037.0,161
1792,3187,train,6125.0,17911.0,103186.0,156
1793,3188,train,4310.0,15582.0,102256.0,131
1794,3189,train,3858.0,14995.0,102014.0,180
1795,3192,train,6523.0,18443.0,120250.0,177
1796,3195,train,2604.0,13335.0,101380.0,175
1797,3196,train,4615.0,15970.0,102413.0,172
1798,3198,train,954.0,11223.0,120510.0,132
1799,3199,train,4231.0,15483.0,102217.0,143
1800,3200,train,1679.0,12157.0,100897.0,161
1801,3207,train,5866.0,17586.0,103057.0,175
1802,3209,train,3721.0,14812.0,101946.0,178
1803,3210,train,6966.0,19015.0,120946.0,158
1804,3212,train,1508.0,11955.0,100810.0,153
1805,3213,train,1900.0,12442.0,110219.0,171
1806,3214,train,993.0,11281.0,100526.0,175
1807,3215,train,2550.0,13271.0,120439.0,166
1808,3216,train,3029.0,13886.0,110032.0,142
1809,3217,train,1244.0,11614.0,120648.0,148
1810,3218,train,3213.0,14127.0,110229.0,161
1811,3219,train,4026.0,15218.0,120125.0,162
1812,3220,train,1194.0,11551.0,100638.0,138
1813,3223,train,32.0,10041.0,100019.0,177
1814,3224,train,1870.0,12406.0,120692.0,140
1815,3225,train,6096.0,17873.0,103173.0,144
1816,3226,train,6808.0,18820.0,103564.0,172
1817,3228,train,1272.0,11647.0,120286.0,179
1818,3231,train,7087.0,19169.0,103707.0,148
1819,3232,train,282.0,10364.0,110018.0,172
1820,3233,train,1642.0,12114.0,120704.0,179
1821,3235,train,2112.0,12698.0,120033.0,171
1822,3238,train,4121.0,15339.0,110305.0,179
1823,3240,train,2056.0,12629.0,101093.0,158
1824,3241,train,4479.0,15792.0,102345.0,163
1825,3243,train,2341.0,12993.0,101239.0,178
1826,3246,train,4920.0,16365.0,102577.0,162
1827,3247,train,2950.0,13775.0,101565.0,163
1828,3249,train,4380.0,15668.0,102296.0,175
1829,3251,train,4455.0,15762.0,102332.0,161
1830,3254,train,3323.0,14264.0,101754.0,144
1831,3256,train,2264.0,12896.0,120896.0,180
1832,3259,train,4924.0,16369.0,102579.0,172
1833,3260,train,1568.0,12024.0,100839.0,171
1834,3263,train,3553.0,14587.0,110263.0,152
1835,3264,train,3335.0,14283.0,101760.0,173
1836,3265,train,5391.0,16964.0,102810.0,175
1837,3266,train,180.0,10235.0,120266.0,161
1838,3269,train,3034.0,13894.0,110210.0,179
1839,3270,train,935.0,11196.0,100499.0,163
1840,3271,train,4329.0,15605.0,120254.0,179
1841,3274,train,5364.0,16930.0,120913.0,180
1842,3275,train,5428.0,17011.0,120837.0,157
1843,3276,train,4957.0,16413.0,110365.0,163
1844,3278,train,5286.0,16830.0,110093.0,172
1845,3282,train,3910.0,15056.0,120496.0,176
1846,3283,train,227.0,10298.0,110279.0,133
1847,3284,train,7079.0,19160.0,103703.0,149
1848,3286,train,6262.0,18103.0,120741.0,174
1849,3287,train,4497.0,15815.0,102355.0,177
1850,3290,train,5920.0,17658.0,110182.0,170
1851,3294,train,6773.0,18771.0,110250.0,139
1852,3295,train,1114.0,11445.0,120336.0,157
1853,3298,train,6767.0,18763.0,103541.0,130
1854,3299,train,3159.0,14057.0,120889.0,172
1855,3301,train,3002.0,13840.0,120275.0,167
1856,3303,train,3199.0,14110.0,101690.0,179
1857,3310,train,3207.0,14119.0,110405.0,168
1858,3313,train,1420.0,11840.0,120768.0,163
1859,3314,train,4743.0,16141.0,102489.0,176
1860,3315,train,6704.0,18687.0,103509.0,177
1861,3316,train,46.0,10061.0,100029.0,157
1862,3320,train,51.0,10067.0,120085.0,137
1863,3322,train,4872.0,16305.0,120949.0,132
1864,3323,train,3875.0,15016.0,102028.0,180
1865,3325,train,3037.0,13897.0,110262.0,170
1866,3330,train,2507.0,13217.0,120292.0,139
1867,3331,train,1857.0,12390.0,100988.0,172
1868,3333,train,4366.0,15651.0,102285.0,168
1869,3335,train,5432.0,17016.0,120415.0,137
1870,3339,train,4889.0,16328.0,102560.0,169
1871,3340,train,2861.0,13656.0,110344.0,134
1872,3343,train,6602.0,18551.0,103446.0,174
1873,3346,train,6938.0,18980.0,103631.0,174
1874,3347,train,2598.0,13327.0,101375.0,144
1875,3350,train,7001.0,19061.0,103664.0,169
1876,3352,train,636.0,10797.0,100341.0,163
1877,3355,train,2094.0,12675.0,120233.0,174
1878,3356,train,5160.0,16666.0,102691.0,171
1879,3357,train,5145.0,16651.0,120917.0,153
1880,3359,train,5059.0,16550.0,102648.0,172
1881,3360,train,5279.0,16819.0,110283.0,131
1882,3361,train,3620.0,14674.0,120781.0,168
1883,3362,train,3728.0,14824.0,120907.0,135
1884,3363,train,2197.0,12808.0,110155.0,173
1885,3364,train,3859.0,14997.0,102015.0,179
1886,3366,train,6855.0,18877.0,120684.0,157
1887,3367,train,2874.0,13677.0,110200.0,179
1888,3368,train,1734.0,12231.0,110123.0,178
1889,3369,train,1701.0,12190.0,100911.0,174
1890,3370,train,4494.0,15811.0,102354.0,178
1891,3372,train,2918.0,13729.0,120862.0,178
1892,3376,train,5216.0,16734.0,102719.0,175
1893,3377,train,3989.0,15163.0,120223.0,178
1894,3379,train,163.0,10213.0,120254.0,180
1895,3381,train,5135.0,16640.0,110385.0,165
1896,3382,train,56.0,10081.0,110064.0,169
1897,3383,train,276.0,10358.0,120089.0,132
1898,3388,train,4493.0,15809.0,120931.0,168
1899,3390,train,707.0,10897.0,120365.0,135
1900,3391,train,2797.0,13575.0,101484.0,130
1901,3392,train,3701.0,14780.0,101933.0,141
1902,3394,train,1723.0,12218.0,100920.0,177
1903,3395,train,2328.0,12973.0,110358.0,179
1904,3396,train,1584.0,12042.0,100847.0,162
1905,3400,train,49.0,10065.0,100030.0,179
1906,3404,train,3964.0,15131.0,102069.0,171
1907,3405,train,6776.0,18775.0,103548.0,177
1908,3408,train,1580.0,12037.0,120015.0,178
1909,3410,train,980.0,11260.0,120092.0,169
1910,3412,train,3550.0,14583.0,110262.0,162
1911,3414,train,2646.0,13387.0,120940.0,163
1912,3416,train,1604.0,12067.0,100862.0,164
1913,3417,train,5074.0,16569.0,102653.0,142
1914,3418,train,6806.0,18818.0,120816.0,153
1915,3419,train,2087.0,12666.0,101105.0,159
1916,3421,train,2120.0,12709.0,101127.0,166
1917,3423,train,5210.0,16728.0,120112.0,131
1918,3426,train,3922.0,15075.0,110100.0,166
1919,3427,train,6336.0,18206.0,103299.0,146
1920,3430,train,2953.0,13778.0,101566.0,167
1921,3432,train,4352.0,15634.0,120243.0,155
1922,3433,train,6626.0,18579.0,103461.0,180
1923,3434,train,3959.0,15124.0,102067.0,168
1924,3435,train,345.0,10444.0,110395.0,151
1925,3436,train,5958.0,17708.0,103101.0,174
1926,3439,train,572.0,10721.0,100309.0,172
1927,3442,train,5407.0,16985.0,102820.0,157
1928,3443,train,6264.0,18105.0,103260.0,179
1929,3446,train,2414.0,13090.0,110475.0,171
1930,3448,train,3946.0,15106.0,102063.0,166
1931,3450,train,6286.0,18139.0,103272.0,175
1932,3451,train,5504.0,17112.0,120102.0,169
1933,3452,train,889.0,11145.0,100477.0,176
1934,3453,train,4276.0,15539.0,120555.0,165
1935,3454,train,2812.0,13594.0,120491.0,178
1936,3455,train,3665.0,14734.0,120608.0,160
1937,3456,train,1686.0,12165.0,100903.0,142
1938,3457,train,620.0,10778.0,120535.0,170
1939,3459,train,2572.0,13296.0,110067.0,177
1940,3460,train,4136.0,15360.0,102158.0,177
1941,3461,train,2959.0,13785.0,120743.0,164
1942,3462,train,6608.0,18558.0,103448.0,136
1943,3464,train,6205.0,18024.0,103225.0,152
1944,3465,train,3536.0,14558.0,110407.0,168
1945,3466,train,3669.0,14739.0,101914.0,159
1946,3467,train,34.0,10044.0,100021.0,159
1947,3468,train,2307.0,12947.0,120488.0,140
1948,3471,train,585.0,10736.0,100315.0,172
1949,3472,train,4335.0,15612.0,110235.0,166
1950,3473,train,2627.0,13365.0,110107.0,141
1951,3474,train,545.0,10686.0,110036.0,179
1952,3477,train,3168.0,14066.0,101675.0,171
1953,3478,train,1567.0,12023.0,100838.0,180
1954,3479,train,6717.0,18704.0,110135.0,178
1955,3480,train,1225.0,11590.0,110440.0,158
1956,3481,train,1505.0,11949.0,120723.0,164
1957,3482,train,6687.0,18662.0,120962.0,133
1958,3484,train,6846.0,18867.0,120039.0,180
1959,3485,train,3301.0,14237.0,101743.0,157
1960,3486,train,5127.0,16629.0,102679.0,149
1961,3490,train,290.0,10377.0,110019.0,178
1962,3491,train,5823.0,17530.0,103037.0,173
1963,3493,train,2842.0,13629.0,101509.0,158
1964,3494,train,1729.0,12225.0,100923.0,135
1965,3499,train,33.0,10042.0,100020.0,138
1966,3500,train,38.0,10050.0,100023.0,166
1967,3501,train,6788.0,18792.0,120053.0,135
1968,3503,train,2127.0,12719.0,101131.0,151
1969,3504,train,926.0,11184.0,120088.0,167
1970,3505,train,2431.0,13113.0,120627.0,158
1971,3506,train,3628.0,14685.0,101889.0,145
1972,3507,train,319.0,10411.0,120143.0,136
1973,3511,train,389.0,10493.0,110147.0,135
1974,3513,train,373.0,10476.0,120678.0,148
1975,3514,train,2684.0,13435.0,110187.0,171
1976,3515,train,1758.0,12259.0,120497.0,175
1977,3518,train,6555.0,18491.0,120615.0,176
1978,3520,train,6349.0,18225.0,103308.0,135
1979,3521,train,2562.0,13286.0,101350.0,131
1980,3524,train,5352.0,16917.0,102791.0,163
1981,3526,train,6572.0,18515.0,103427.0,145
1982,3528,train,4794.0,16202.0,120255.0,171
1983,3532,train,382.0,10485.0,100201.0,165
1984,3533,train,4676.0,16057.0,102448.0,161
1985,3535,train,5247.0,16774.0,120459.0,180
1986,3536,train,6248.0,18084.0,110467.0,172
1987,3537,train,540.0,10680.0,100292.0,175
1988,3538,train,2820.0,13602.0,101495.0,177
1989,3539,train,5142.0,16648.0,120547.0,171
1990,3540,train,5319.0,16876.0,120470.0,148
1991,3544,train,4214.0,15462.0,120769.0,151
1992,3545,train,6030.0,17792.0,120575.0,172
1993,3546,train,4484.0,15797.0,102349.0,146
1994,3547,train,6422.0,18318.0,120384.0,140
1995,3549,train,3427.0,14406.0,110245.0,130
1996,3550,train,6831.0,18849.0,103578.0,169
1997,3554,train,198.0,10257.0,110050.0,138
1998,3555,train,6905.0,18940.0,103613.0,144
1999,3556,train,6203.0,18022.0,120711.0,177
2000,3559,train,4299.0,15568.0,102251.0,176
2001,3561,train,4642.0,16009.0,102429.0,176
2002,3563,train,5435.0,17019.0,102832.0,147
2003,3564,train,2241.0,12868.0,101185.0,173
2004,3565,train,1383.0,11794.0,100739.0,166
2005,3566,train,1161.0,11512.0,110044.0,151
2006,3567,train,5355.0,16920.0,102794.0,178
2007,3568,train,1322.0,11713.0,100707.0,174
2008,3569,train,5875.0,17599.0,103062.0,168
2009,3570,train,2026.0,12594.0,120627.0,152
2010,3572,train,5900.0,17635.0,120750.0,173
2011,3574,train,892.0,11148.0,100479.0,134
2012,3576,train,4735.0,16132.0,102483.0,173
2013,3579,train,5989.0,17744.0,120710.0,165
2014,3581,train,2856.0,13650.0,101515.0,168
2015,3584,train,1877.0,12416.0,110136.0,169
2016,3585,train,2993.0,13828.0,101586.0,135
2017,3586,train,6364.0,18241.0,110091.0,152
2018,3587,train,3001.0,13838.0,101590.0,130
2019,3594,train,1999.0,12566.0,120574.0,146
2020,3596,train,1511.0,11959.0,110381.0,141
2021,3597,train,3593.0,14639.0,120886.0,173
2022,3598,train,2845.0,13635.0,110195.0,169
2023,3599,train,1139.0,11479.0,120761.0,130
2024,3600,train,5070.0,16565.0,110035.0,179
2025,3602,train,1650.0,12122.0,110475.0,179
2026,3603,train,6452.0,18353.0,110479.0,173
2027,3604,train,6184.0,17995.0,103214.0,166
2028,3608,train,5249.0,16776.0,102734.0,167
2029,3609,train,1851.0,12384.0,120757.0,174
2030,3612,train,6494.0,18403.0,120380.0,165
2031,3613,train,6650.0,18614.0,103474.0,169
2032,3614,train,6875.0,18901.0,120200.0,165
2033,3616,train,582.0,10732.0,100313.0,135
2034,3617,train,3822.0,14947.0,120866.0,169
2035,3618,train,6854.0,18876.0,103586.0,170
2036,3619,train,6841.0,18859.0,103582.0,179
2037,3620,train,3455.0,14454.0,101818.0,168
2038,3622,train,3693.0,14772.0,110281.0,131
2039,3623,train,3393.0,14358.0,110241.0,179
2040,3624,train,1319.0,11707.0,120787.0,175
2041,3627,train,7045.0,19119.0,120955.0,141
2042,3629,train,3547.0,14577.0,101859.0,162
2043,3630,train,6368.0,18246.0,103320.0,133
2044,3632,train,4868.0,16300.0,120110.0,170
2045,3633,train,6198.0,18015.0,110491.0,132
2046,3635,train,5011.0,16484.0,110482.0,168
2047,3637,train,4031.0,15224.0,120811.0,162
2048,3638,train,3072.0,13941.0,120086.0,138
2049,3639,train,555.0,10697.0,100299.0,176
2050,3640,train,390.0,10494.0,100207.0,165
2051,3641,train,3338.0,14286.0,120599.0,164
2052,3644,train,3514.0,14526.0,101845.0,170
2053,3645,train,1095.0,11418.0,100584.0,178
2054,3646,train,4776.0,16181.0,110341.0,153
2055,3648,train,1198.0,11555.0,100640.0,170
2056,3650,train,1325.0,11717.0,120706.0,167
2057,3651,train,689.0,10874.0,110047.0,178
2058,3654,train,4500.0,15818.0,102357.0,171
2059,3658,train,243.0,10319.0,120626.0,177
2060,3659,train,3299.0,14235.0,101741.0,164
2061,3662,train,4122.0,15340.0,110306.0,158
2062,3663,train,3214.0,14130.0,101697.0,178
2063,3664,train,3998.0,15178.0,120767.0,157
2064,3665,train,2523.0,13234.0,120726.0,135
2065,3666,train,679.0,10863.0,120005.0,164
2066,3667,train,1753.0,12253.0,100935.0,177
2067,3668,train,6698.0,18680.0,120076.0,164
2068,3670,train,5736.0,17419.0,102988.0,162
2069,3671,train,3526.0,14547.0,110523.0,151
2070,3672,train,1436.0,11857.0,100767.0,149
2071,3674,train,2408.0,13081.0,101277.0,169
2072,3675,train,6243.0,18076.0,110506.0,172
2073,3677,train,859.0,11105.0,100463.0,172
2074,3681,train,6757.0,18751.0,120137.0,171
2075,3682,train,5289.0,16833.0,120226.0,171
2076,3687,train,5522.0,17137.0,102877.0,140
2077,3690,train,6189.0,18001.0,103219.0,164
2078,3693,train,1013.0,11309.0,100536.0,165
2079,3695,train,6280.0,18130.0,110410.0,164
2080,3696,train,5847.0,17558.0,110235.0,138
2081,3697,train,4961.0,16419.0,110313.0,178
2082,3698,train,4705.0,16096.0,110222.0,133
2083,3699,train,6975.0,19029.0,110311.0,174
2084,3700,train,6787.0,18791.0,110282.0,180
2085,3702,train,1807.0,12324.0,110128.0,134
2086,3703,train,2944.0,13768.0,101561.0,148
2087,3704,train,5472.0,17067.0,110463.0,165
2088,3707,train,6150.0,17947.0,103198.0,168
2089,3708,train,4188.0,15431.0,102190.0,158
2090,3712,train,3174.0,14073.0,101678.0,171
2091,3713,train,5951.0,17700.0,110029.0,174
2092,3715,train,2345.0,12998.0,110510.0,169
2093,3716,train,463.0,10585.0,100248.0,172
2094,3717,train,7000.0,19060.0,110060.0,179
2095,3718,train,2251.0,12879.0,120555.0,160
2096,3720,train,5821.0,17528.0,103036.0,165
2097,3722,train,3041.0,13901.0,101608.0,176
2098,3723,train,6000.0,17757.0,110447.0,134
2099,3724,train,1873.0,12411.0,100996.0,172
2100,3725,train,3197.0,14107.0,120399.0,157
2101,3726,train,688.0,10873.0,120007.0,162
2102,3729,train,920.0,11177.0,110507.0,163
2103,3732,train,5064.0,16558.0,120081.0,162
2104,3733,train,903.0,11160.0,100485.0,170
2105,3734,train,3117.0,13999.0,110143.0,157
2106,3735,train,4003.0,15187.0,120139.0,177
2107,3736,train,126.0,10167.0,100069.0,167
2108,3738,train,338.0,10433.0,100180.0,152
2109,3739,train,685.0,10870.0,120672.0,173
2110,3741,train,5082.0,16578.0,102656.0,146
2111,3744,train,6023.0,17783.0,120657.0,153
2112,3745,train,2014.0,12582.0,110333.0,131
2113,3746,train,6678.0,18650.0,120405.0,167
2114,3748,train,4388.0,15678.0,102299.0,169
2115,3751,train,2300.0,12938.0,120289.0,167
2116,3753,train,6344.0,18216.0,103305.0,150
2117,3754,train,799.0,11028.0,110061.0,162
2118,3758,train,1470.0,11903.0,100789.0,163
2119,3759,train,3545.0,14574.0,101857.0,131
2120,3760,train,219.0,10287.0,100119.0,140
2121,3762,train,4814.0,16227.0,110145.0,133
2122,3764,train,1288.0,11667.0,110095.0,150
2123,3767,train,1183.0,11536.0,120217.0,172
2124,3769,train,683.0,10868.0,110045.0,168
2125,3771,train,6176.0,17985.0,120766.0,178
2126,3772,train,4048.0,15245.0,102112.0,167
2127,3775,train,2201.0,12813.0,110505.0,136
2128,3776,train,2603.0,13333.0,101379.0,162
2129,3777,train,6582.0,18527.0,103432.0,179
2130,3778,train,760.0,10969.0,110496.0,151
2131,3780,train,6479.0,18386.0,110482.0,177
2132,3781,train,5770.0,17461.0,120450.0,165
2133,3784,train,3975.0,15144.0,120715.0,132
2134,3787,train,579.0,10729.0,100311.0,171
2135,3788,train,2840.0,13627.0,101508.0,176
2136,3789,train,1529.0,11978.0,110167.0,179
2137,3790,train,6384.0,18269.0,120072.0,169
2138,3794,train,6830.0,18848.0,103577.0,154
2139,3796,train,548.0,10690.0,100295.0,148
2140,3797,train,2752.0,13520.0,120099.0,169
2141,3798,train,347.0,10447.0,120352.0,170
2142,3800,train,2516.0,13227.0,101329.0,132
2143,3804,train,2891.0,13700.0,110104.0,176
2144,3806,train,4554.0,15889.0,110365.0,170
2145,3808,train,2528.0,13244.0,120147.0,164
2146,3809,train,4736.0,16133.0,120617.0,131
2147,3810,train,3463.0,14463.0,120409.0,174
2148,3815,train,4269.0,15530.0,102235.0,145
2149,3816,train,2503.0,13210.0,101323.0,160
2150,3818,train,4603.0,15956.0,120730.0,177
2151,3819,train,1283.0,11660.0,110094.0,165
2152,3821,train,2161.0,12762.0,120229.0,175
2153,3823,train,6499.0,18411.0,103386.0,176
2154,3826,train,5934.0,17678.0,110176.0,169
2155,3827,train,1874.0,12412.0,110135.0,164
2156,3834,train,6538.0,18467.0,103405.0,145
2157,3835,train,7072.0,19153.0,103701.0,153
2158,3837,train,256.0,10336.0,100134.0,176
2159,3838,train,5188.0,16700.0,110392.0,169
2160,3839,train,6131.0,17923.0,110459.0,173
2161,3840,train,6116.0,17897.0,110387.0,161
2162,3844,train,4531.0,15857.0,110331.0,175
2163,3848,train,1759.0,12261.0,100937.0,173
2164,3849,train,4024.0,15215.0,102096.0,180
2165,3850,train,5986.0,17741.0,120013.0,167
2166,3851,train,808.0,11041.0,120885.0,172
2167,3854,train,5229.0,16750.0,120318.0,176
2168,3856,train,5101.0,16600.0,110189.0,177
2169,3857,train,1770.0,12273.0,120287.0,139
2170,3858,train,2692.0,13446.0,120680.0,172
2171,3859,train,5197.0,16712.0,110394.0,160
2172,3860,train,5443.0,17030.0,102838.0,170
2173,3861,train,755.0,10964.0,100397.0,173
2174,3862,train,2579.0,13304.0,101359.0,160
2175,3863,train,1659.0,12133.0,100886.0,132
2176,3865,train,5910.0,17646.0,110440.0,159
2177,3867,train,6674.0,18644.0,103491.0,156
2178,3868,train,2293.0,12930.0,101214.0,160
2179,3869,train,1355.0,11762.0,110100.0,145
2180,3871,train,4097.0,15306.0,120042.0,177
2181,3872,train,714.0,10907.0,100379.0,158
2182,3873,train,2113.0,12699.0,101123.0,172
2183,3874,train,999.0,11288.0,100529.0,156
2184,3875,train,3033.0,13891.0,101605.0,174
2185,3876,train,6183.0,17994.0,110463.0,176
2186,3878,train,3277.0,14208.0,101727.0,145
2187,3881,train,2654.0,13398.0,101407.0,170
2188,3883,train,3478.0,14480.0,101829.0,167
2189,3885,train,471.0,10593.0,120118.0,157
2190,3886,train,2911.0,13722.0,120467.0,171
2191,3887,train,5301.0,16853.0,102763.0,144
2192,3888,train,183.0,10239.0,120116.0,160
2193,3890,train,5129.0,16633.0,110029.0,135
2194,3892,train,1853.0,12386.0,100985.0,136
2195,3893,train,2853.0,13646.0,110385.0,177
2196,3894,train,2957.0,13782.0,101568.0,133
2197,3895,train,6350.0,18227.0,103309.0,161
2198,3898,train,3906.0,15051.0,120818.0,173
2199,3901,train,7020.0,19085.0,120700.0,154
2200,3903,train,1865.0,12400.0,120380.0,153
2201,3905,train,1277.0,11652.0,120313.0,166
2202,3906,train,5510.0,17121.0,102871.0,161
2203,3907,train,6825.0,18842.0,110526.0,147
2204,3908,train,2990.0,13823.0,110372.0,143
2205,3909,train,3853.0,14990.0,120625.0,158
2206,3911,train,475.0,10598.0,110133.0,137
2207,3912,train,351.0,10451.0,100189.0,153
2208,3913,train,6556.0,18492.0,110155.0,173
2209,3915,train,4640.0,16007.0,102427.0,177
2210,3916,train,5277.0,16817.0,102753.0,173
2211,3917,train,6324.0,18192.0,110348.0,173
2212,3918,train,6069.0,17835.0,103157.0,180
2213,3919,train,1412.0,11831.0,120435.0,155
2214,3921,train,2049.0,12619.0,101089.0,176
2215,3922,train,2828.0,13613.0,110241.0,164
2216,3924,train,5393.0,16967.0,120096.0,168
2217,3925,train,6522.0,18442.0,120070.0,174
2218,3926,train,6003.0,17760.0,103119.0,135
2219,3927,train,1602.0,12064.0,100861.0,175
2220,3928,train,1532.0,11982.0,100823.0,174
2221,3929,train,1825.0,12346.0,110218.0,178
2222,3931,train,4583.0,15931.0,120891.0,161
2223,3933,train,4746.0,16144.0,102492.0,159
2224,3935,train,2124.0,12714.0,120479.0,162
2225,3936,train,6849.0,18870.0,110483.0,166
2226,3937,train,5728.0,17405.0,120543.0,172
2227,3938,train,909.0,11166.0,100487.0,164
2228,3939,train,1059.0,11363.0,100564.0,168
2229,3940,train,403.0,10513.0,120149.0,170
2230,3942,train,433.0,10549.0,120145.0,162
2231,3943,train,4065.0,15266.0,102125.0,180
2232,3944,train,4843.0,16267.0,120171.0,168
2233,3945,train,1358.0,11765.0,100724.0,146
2234,3946,train,3082.0,13954.0,110440.0,130
2235,3947,train,1636.0,12107.0,100877.0,131
2236,3948,train,2649.0,13391.0,101404.0,164
2237,3952,train,181.0,10237.0,120603.0,156
2238,3953,train,2509.0,13219.0,101326.0,176
2239,3955,train,681.0,10865.0,100367.0,161
2240,3956,train,1454.0,11886.0,120532.0,139
2241,3958,train,2693.0,13448.0,120421.0,178
2242,3959,train,1016.0,11313.0,100538.0,146
2243,3960,train,5222.0,16742.0,110172.0,171
2244,3961,train,447.0,10563.0,100239.0,149
2245,3962,train,4192.0,15435.0,120916.0,139
2246,3965,train,4084.0,15289.0,120463.0,179
2247,3967,train,4923.0,16368.0,102578.0,161
2248,3969,train,2873.0,13674.0,120507.0,177
2249,3971,train,4608.0,15961.0,120232.0,159
2250,3972,train,3238.0,14162.0,101707.0,178
2251,3973,train,150.0,10196.0,120911.0,173
2252,3975,train,1713.0,12204.0,100916.0,176
2253,3976,train,4861.0,16291.0,102548.0,137
2254,3977,train,3562.0,14598.0,101865.0,152
2255,3978,train,5296.0,16844.0,102760.0,170
2256,3980,train,4970.0,16433.0,120194.0,173
2257,3982,train,1641.0,12113.0,100881.0,144
2258,3986,train,5069.0,16563.0,120232.0,156
2259,3987,train,4982.0,16448.0,102608.0,173
2260,3990,train,6282.0,18132.0,103270.0,165
2261,3992,train,631.0,10791.0,100338.0,173
2262,3993,train,2697.0,13453.0,101429.0,178
2263,3997,train,4138.0,15364.0,110282.0,170
2264,3998,train,6702.0,18685.0,103508.0,137
2265,3999,train,2045.0,12614.0,110143.0,154
2266,4000,train,2756.0,13525.0,101462.0,174
2267,4002,train,5787.0,17483.0,103016.0,174
2268,4004,train,3472.0,14473.0,110479.0,168
2269,4005,train,4839.0,16263.0,102535.0,177
2270,4006,train,283.0,10366.0,110417.0,177
2271,4010,train,3267.0,14197.0,110233.0,163
2272,4014,train,5619.0,17261.0,102929.0,133
2273,4016,train,2978.0,13807.0,101581.0,151
2274,4017,train,3903.0,15048.0,102043.0,180
2275,4019,train,7103.0,19188.0,120285.0,175
2276,4020,train,4171.0,15406.0,102179.0,165
2277,4021,train,5375.0,16946.0,120460.0,158
2278,4023,train,6679.0,18651.0,103493.0,179
2279,4026,train,2309.0,12949.0,101223.0,178
2280,4027,train,4285.0,15549.0,120902.0,136
2281,4029,train,1495.0,11936.0,110107.0,170
2282,4036,train,992.0,11278.0,110246.0,167
2283,4037,train,3202.0,14113.0,101692.0,143
2284,4038,train,2358.0,13015.0,101249.0,147
2285,4042,train,6707.0,18692.0,120513.0,171
2286,4044,train,1193.0,11548.0,110478.0,175
2287,4046,train,5833.0,17543.0,120141.0,167
2288,4047,train,5709.0,17382.0,120291.0,161
2289,4048,train,7031.0,19097.0,110384.0,178
2290,4049,train,727.0,10924.0,100385.0,143
2291,4050,train,6017.0,17777.0,120377.0,134
2292,4051,train,1962.0,12523.0,101043.0,165
2293,4052,train,5803.0,17506.0,103026.0,137
2294,4053,train,2847.0,13637.0,110196.0,178
2295,4055,train,5501.0,17107.0,102866.0,172
2296,4058,train,557.0,10701.0,100300.0,150
2297,4060,train,3990.0,15164.0,102083.0,172
2298,4061,train,2666.0,13413.0,101413.0,149
2299,4062,train,6600.0,18549.0,120557.0,174
2300,4063,train,3373.0,14327.0,101779.0,172
2301,4065,train,7062.0,19138.0,103695.0,164
2302,4068,train,1349.0,11751.0,100721.0,135
2303,4069,train,6803.0,18814.0,120399.0,143
2304,4071,train,4302.0,15571.0,102253.0,153
2305,4072,train,4975.0,16439.0,120439.0,165
